Location_id,LSOA_of_Accident_Location,Longitude,Latitude,Urban_or_Rural_Area,CityID
38246,E01007663,-1.221513,53.349076,1,73
38247,E01007698,-1.370692,53.501508,1,39
38248,E01007783,-1.341278,53.463597,1,10
38249,E01007714,-1.350051,53.441443,2,49
38250,E01007675,-1.337856,53.422139,1,47
38251,E01007699,-1.386953,53.387974,2,24
38252,E01007751,-1.28123,53.31763,2,48
38253,E01007811,-1.321447,53.413058,1,29
38254,E01007814,-1.309501,53.398248,2,44
38255,E01007751,-1.281221,53.318169,2,84
38256,E01007737,-1.318386,53.435154,1,57
38257,E01007714,-1.354127,53.430768,1,21
38258,E01007783,-1.34481,53.459212,1,25
38259,E01007684,-1.264851,53.42333,1,41
38260,E01007817,-1.351821,53.493318,1,48
38261,E01007679,-1.341818,53.418925,1,57
38262,E01007799,-1.317997,53.487646,1,29
38263,E01007814,-1.274978,53.403077,2,51
38264,E01007658,-1.24358,53.366927,2,70
38265,E01007658,-1.243281,53.366835,2,76
38266,E01007757,-1.201464,53.425081,1,18
38267,E01007763,-1.202858,53.422933,1,75
38268,E01007728,-1.357552,53.443191,1,8
38269,E01007801,-1.412454,53.446889,1,76
38270,E01007712,-1.330829,53.419224,1,49
38271,E01007685,-1.252362,53.423253,2,77
38272,E01007769,-1.346514,53.436479,1,38
38273,E01007769,-1.346329,53.438726,1,7
38274,E01007709,-1.314581,53.419042,1,52
38275,E01007665,-1.374146,53.379458,2,26
38276,E01007691,-1.267001,53.438355,1,45
38277,E01007813,-1.333884,53.406656,1,65
38278,E01007716,-1.374562,53.433124,1,7
38279,E01007779,-1.365468,53.47775,2,49
38280,E01007788,-1.134611,53.389648,2,9
38281,E01007815,-1.257681,53.394342,2,4
38282,E01007740,-1.382395,53.443142,2,76
38283,E01007780,-1.344881,53.474134,1,48
38284,E01007735,-1.323324,53.427541,2,3
38285,E01007424,-1.45862,53.475153,2,58
38286,E01007822,-1.344882,53.503437,1,4
38287,E01007738,-1.32206,53.440748,1,76
38288,E01007676,-1.364687,53.408982,1,58
38289,E01007781,-1.345889,53.467398,1,25
38290,E01007707,-1.3815,53.40107,2,50
38291,E01007748,-1.256472,53.360176,2,61
38292,E01007738,-1.326903,53.439157,1,15
38293,E01007785,-1.195143,53.361306,2,49
38294,E01007821,-1.339769,53.5026,1,18
38295,E01007748,-1.255876,53.359903,2,76
38296,E01007783,-1.341278,53.463597,1,72
38297,E01007714,-1.36459,53.425611,1,32
38298,E01007671,-1.324958,53.362381,1,72
38299,E01007678,-1.337302,53.409372,1,4
38300,E01007692,-1.272498,53.451423,2,49
38301,E01007678,-1.349851,53.405216,2,31
38302,E01007800,-1.31123,53.486709,1,56
38303,E01007680,-1.353594,53.426271,1,50
38304,E01007812,-1.317311,53.408271,1,63
38305,E01007684,-1.267348,53.426941,1,61
38306,E01007748,-1.259012,53.361001,2,71
38307,E01007666,-1.319016,53.376909,1,68
38308,E01007785,-1.19175,53.357957,2,58
38309,E01007728,-1.352337,53.449545,1,1
38310,E01007670,-1.282452,53.370043,2,37
38311,E01007715,-1.374854,53.433755,1,3
38312,E01007763,-1.207083,53.422332,1,14
38313,E01007735,-1.322084,53.429781,1,2
38314,E01007767,-1.341587,53.433846,1,24
38315,E01007820,-1.317312,53.502114,1,21
38316,E01007680,-1.351015,53.427605,1,7
38317,E01007788,-1.180393,53.378195,2,48
38318,E01007709,-1.309013,53.4191,1,11
38319,E01007700,-1.33535,53.380147,2,63
38320,E01007714,-1.351654,53.435069,1,36
38321,E01007769,-1.350447,53.435242,1,53
38322,E01007780,-1.339104,53.46781,1,31
38323,E01007780,-1.335804,53.476511,2,23
38324,E01007666,-1.278211,53.380894,2,70
38325,E01007815,-1.257678,53.394521,2,32
38326,E01007751,-1.284775,53.339045,2,42
38327,E01007670,-1.283637,53.36214,2,81
38328,E01007793,-1.320566,53.477773,1,28
38329,E01007666,-1.319016,53.376909,1,2
38330,E01007683,-1.271543,53.428046,1,60
38331,E01007800,-1.307004,53.487044,1,39
38332,E01007815,-1.283132,53.39225,2,84
38333,E01007678,-1.353753,53.405867,1,57
38334,E01007763,-1.20182,53.422117,1,56
38335,E01007716,-1.363879,53.432888,1,42
38336,E01007696,-1.36642,53.464452,2,13
38337,E01007735,-1.32406,53.428534,1,60
38338,E01007700,-1.334904,53.379875,2,37
38339,E01007699,-1.372353,53.388977,2,50
38340,E01007815,-1.262322,53.404258,2,10
38341,E01007762,-1.206448,53.424125,1,14
38342,E01007714,-1.365733,53.429662,1,6
38343,E01007782,-1.344094,53.466579,1,21
38344,E01007693,-1.353914,53.504385,1,51
38345,E01007663,-1.222558,53.349443,1,44
38346,E01007681,-1.26077,53.424384,1,16
38347,E01007814,-1.306946,53.398143,2,49
38348,E01007714,-1.349123,53.433258,1,7
38349,E01007762,-1.2104,53.421994,1,57
38350,E01007747,-1.27468,53.340962,2,37
38351,E01007814,-1.316002,53.405477,1,28
38352,E01007707,-1.361369,53.399526,1,51
38353,E01007822,-1.350486,53.50176,1,5
38354,E01007670,-1.279939,53.3765,2,6
38355,E01007784,-1.35469,53.453243,2,48
38356,E01007791,-1.197665,53.371031,1,46
38357,E01007660,-1.211032,53.3553,1,70
38358,E01007721,-1.310955,53.438527,1,48
38359,E01007741,-1.393149,53.438613,1,9
38360,E01007713,-1.330918,53.413561,1,59
38361,E01007664,-1.212725,53.344974,2,2
38362,E01007658,-1.243582,53.366837,2,40
38363,E01007763,-1.19698,53.423433,1,5
38364,E01007789,-1.217239,53.377364,2,77
38365,E01007699,-1.379107,53.389821,2,77
38366,E01007676,-1.362125,53.409328,1,48
38367,E01007706,-1.351603,53.398844,2,9
38368,E01007819,-1.338923,53.489112,1,43
38369,E01007803,-1.436741,53.454827,1,22
38370,E01007784,-1.347607,53.443766,1,81
38371,E01007737,-1.319247,53.437765,1,8
38372,E01007710,-1.324011,53.422152,1,36
38373,E01007740,-1.384353,53.443063,1,84
38374,E01007714,-1.358204,53.429891,1,12
38375,E01007721,-1.309189,53.445348,2,16
38376,E01007700,-1.335945,53.3806,2,26
38377,E01007721,-1.316912,53.442606,1,59
38378,E01007699,-1.375773,53.391602,2,81
38379,E01007788,-1.144821,53.360417,2,56
38380,E01007815,-1.268267,53.382182,2,36
38381,E01007714,-1.364192,53.43208,1,62
38382,E01007783,-1.341915,53.461353,1,36
38383,E01007815,-1.255528,53.371227,2,32
38384,E01007709,-1.317751,53.418431,1,69
38385,E01007670,-1.282127,53.36258,2,3
38386,E01007813,-1.333884,53.406656,1,18
38387,E01007814,-1.329041,53.398989,2,61
38388,E01007716,-1.359067,53.432592,1,51
38389,E01007763,-1.198334,53.423442,1,45
38390,E01007715,-1.378999,53.428203,1,36
38391,E01007815,-1.268415,53.382273,2,22
38392,E01007778,-1.365318,53.47775,2,53
38393,E01007692,-1.274866,53.453864,2,38
38394,E01007720,-1.278697,53.46773,2,73
38395,E01007678,-1.348804,53.404851,2,40
38396,E01007783,-1.344321,53.461636,1,30
38397,E01007724,-1.290927,53.42987,2,38
38398,E01007814,-1.302736,53.398029,2,27
38399,E01007693,-1.361089,53.508469,1,76
38400,E01007714,-1.354627,53.427625,1,38
38401,E01007706,-1.361263,53.396559,2,76
38402,E01007670,-1.284677,53.362865,2,20
38403,E01007768,-1.341522,53.43807,1,3
38404,E01007737,-1.315515,53.435856,1,32
38405,E01007815,-1.268268,53.382092,2,33
38406,E01007670,-1.281684,53.362128,2,79
38407,E01007784,-1.34883,53.442515,1,68
38408,E01007692,-1.27469,53.437683,2,18
38409,E01007799,-1.317285,53.485035,1,59
38410,E01007724,-1.292116,53.430776,2,28
38411,E01007753,-1.261428,53.30816,2,77
38412,E01007713,-1.339515,53.412171,1,71
38413,E01007801,-1.428645,53.452181,1,17
38414,E01007716,-1.362977,53.432793,1,60
38415,E01007784,-1.343386,53.453901,1,12
38416,E01007800,-1.307306,53.487045,1,77
38417,E01007750,-1.290284,53.341954,2,14
38418,E01007714,-1.364833,53.429477,1,43
38419,E01007714,-1.354236,53.433555,1,35
38420,E01007714,-1.363428,53.432885,1,82
38421,E01007738,-1.328235,53.440603,1,78
38422,E01007814,-1.328354,53.404378,1,72
38423,E01007814,-1.330695,53.398998,2,75
38424,E01007819,-1.355476,53.490821,2,52
38425,E01007701,-1.345436,53.3989,2,78
38426,E01007658,-1.219796,53.352571,1,8
38427,E01007787,-1.243433,53.383735,2,32
38428,E01007852,-1.419018,53.429303,1,39
38429,E01007714,-1.358725,53.42531,1,11
38430,E01007686,-1.281128,53.421901,1,84
38431,E01007716,-1.368429,53.430575,1,71
38432,E01007820,-1.330954,53.507045,2,12
38433,E01007691,-1.245732,53.44074,2,6
38434,E01007762,-1.205401,53.423759,1,29
38435,E01007800,-1.304286,53.487388,1,68
38436,E01007658,-1.236928,53.369132,1,59
38437,E01007762,-1.217407,53.425546,1,4
38438,E01007714,-1.362987,53.432164,1,44
38439,E01007784,-1.346269,53.452478,1,8
38440,E01007677,-1.3631,53.424614,2,74
38441,E01007748,-1.256771,53.360268,2,2
38442,E01007764,-1.159043,53.42416,2,45
38443,E01007670,-1.285739,53.362242,2,77
38444,E01007814,-1.309209,53.406966,2,12
38445,E01007764,-1.164601,53.401637,2,27
38446,E01007733,-1.383447,53.453665,1,45
38447,E01007691,-1.266962,53.431883,1,77
38448,E01007714,-1.354369,53.434724,1,75
38449,E01007781,-1.345589,53.467306,1,29
38450,E01007676,-1.364687,53.408982,1,72
38451,E01007745,-1.3999,53.429569,1,39
38452,E01007699,-1.378805,53.38991,2,38
38453,E01007778,-1.365318,53.47775,2,73
38454,E01007771,-1.337047,53.464472,1,64
38455,E01007732,-1.3908,53.4555,2,25
38456,E01007764,-1.18688,53.416443,1,49
38457,E01007721,-1.310406,53.444546,1,29
38458,E01007814,-1.274978,53.403077,2,33
38459,E01007769,-1.344698,53.437099,1,46
38460,E01007748,-1.255874,53.359992,2,18
38461,E01007660,-1.209537,53.35493,1,11
38462,E01007784,-1.339371,53.450553,1,15
38463,E01007782,-1.344319,53.461726,1,29
38464,E01007702,-1.362625,53.406004,1,45
38465,E01007744,-1.401488,53.434341,1,2
38466,E01007779,-1.36547,53.477661,2,51
38467,E01007695,-1.372531,53.509698,1,41
38468,E01007670,-1.285739,53.362242,2,27
38469,E01007684,-1.264388,53.424047,1,47
38470,E01007729,-1.371997,53.453965,2,9
38471,E01007676,-1.375064,53.419464,1,7
38472,E01007740,-1.383752,53.44297,1,62
38473,E01007678,-1.350002,53.405217,2,58
38474,E01007706,-1.36022,53.395924,2,39
38475,E01007779,-1.365319,53.47766,2,64
38476,E01007701,-1.34114,53.394652,2,20
38477,E01007763,-1.204079,53.422042,1,7
38478,E01007789,-1.211499,53.378854,2,81
38479,E01007820,-1.331853,53.50741,1,49
38480,E01007778,-1.365318,53.47775,2,7
38481,E01007714,-1.352042,53.439206,1,43
38482,E01007677,-1.363251,53.424525,2,71
38483,E01007698,-1.370692,53.501508,1,19
38484,E01007676,-1.373559,53.409208,1,77
38485,E01007714,-1.353676,53.430766,1,28
38486,E01007750,-1.296334,53.339383,2,57
38487,E01007712,-1.323413,53.41244,1,36
38488,E01007784,-1.343673,53.454801,1,75
38489,E01007815,-1.257536,53.394071,2,78
38490,E01007670,-1.283457,53.363937,2,45
38491,E01007688,-1.288684,53.419969,1,16
38492,E01007739,-1.322619,53.434009,1,39
38493,E01007716,-1.365755,53.428224,1,32
38494,E01007666,-1.278511,53.380896,2,24
38495,E01007704,-1.365394,53.401884,1,12
38496,E01007814,-1.302436,53.398027,2,69
38497,E01007714,-1.353013,53.434807,1,63
38498,E01007669,-1.306002,53.36371,1,29
38499,E01007657,-1.216178,53.361446,1,57
38500,E01007779,-1.36547,53.477661,2,49
38501,E01007731,-1.365311,53.457974,2,50
38502,E01007820,-1.33185,53.50759,1,80
38503,E01007819,-1.340522,53.492896,1,61
38504,E01007764,-1.132573,53.393768,2,28
38505,E01007814,-1.31251,53.398176,2,80
38506,E01007784,-1.344204,53.44968,1,45
38507,E01007691,-1.253081,53.433774,2,13
38508,E01007678,-1.338667,53.408661,1,36
38509,E01007787,-1.239105,53.38191,2,36
38510,E01007706,-1.359607,53.39664,2,64
38511,E01007807,-1.391299,53.44166,1,49
38512,E01007695,-1.376312,53.508909,1,36
38513,E01007778,-1.365318,53.47775,2,47
38514,E01007658,-1.233423,53.363446,1,15
38515,E01007454,-1.368362,53.516238,2,68
38516,E01007751,-1.28105,53.319426,2,61
38517,E01007784,-1.344329,53.451299,1,21
38518,E01007779,-1.365316,53.47784,2,10
38519,E01007678,-1.356001,53.406418,1,19
38520,E01007721,-1.311617,53.444194,1,83
38521,E01007795,-1.3103,53.478973,1,84
38522,E01007704,-1.369101,53.405499,1,81
38523,E01007803,-1.441185,53.449005,2,76
38524,E01007727,-1.292444,53.447318,1,42
38525,E01007676,-1.361347,53.411031,2,81
38526,E01007801,-1.434834,53.451042,2,49
38527,E01007670,-1.278836,53.37946,2,32
38528,E01007720,-1.287433,53.467782,2,7
38529,E01007666,-1.278677,53.379998,2,74
38530,E01007699,-1.37698,53.391338,2,42
38531,E01007665,-1.332793,53.360987,1,8
38532,E01007714,-1.358027,53.431688,1,33
38533,E01007742,-1.398698,53.440079,1,70
38534,E01007714,-1.351892,53.439205,1,57
38535,E01007761,-1.229501,53.422568,1,47
38536,E01007714,-1.362877,53.429467,1,24
38537,E01007738,-1.329632,53.437914,1,68
38538,E01007714,-1.366036,53.429573,1,37
38539,E01007658,-1.234767,53.363904,1,12
38540,E01007721,-1.312977,53.443842,1,73
38541,E01007685,-1.244669,53.424283,1,28
38542,E01007769,-1.347885,53.435408,1,43
38543,E01007797,-1.310415,53.490479,1,20
38544,E01007790,-1.208664,53.369577,1,37
38545,E01007737,-1.325573,53.44706,2,21
38546,E01007748,-1.270206,53.356665,2,10
38547,E01007658,-1.229271,53.360363,1,18
38548,E01007728,-1.348115,53.449882,1,29
38549,E01007790,-1.209194,53.373446,1,64
38550,E01007804,-1.402956,53.447741,1,53
38551,E01007674,-1.324878,53.357886,1,65
38552,E01007701,-1.359027,53.385221,2,32
38553,E01007814,-1.298407,53.405195,2,64
38554,E01007816,-1.323802,53.501702,2,18
38555,E01007716,-1.365732,53.429752,1,51
38556,E01007658,-1.24343,53.366926,2,17
38557,E01007676,-1.366953,53.408364,1,36
38558,E01007670,-1.281682,53.362218,2,83
38559,E01007679,-1.337895,53.419623,1,77
38560,E01007769,-1.34818,53.435859,1,32
38561,E01008135,-1.439608,53.442975,2,82
38562,E01007783,-1.340799,53.455594,1,14
38563,E01007709,-1.322104,53.419085,1,13
38564,E01007716,-1.362948,53.43477,1,62
38565,E01007764,-1.139319,53.394806,2,42
38566,E01007715,-1.377903,53.431164,1,33
38567,E01007376,-1.304569,53.53458,1,9
38568,E01007736,-1.340768,53.438156,1,81
38569,E01007761,-1.220903,53.423681,1,24
38570,E01007678,-1.3401,53.413253,1,52
38571,E01007670,-1.287252,53.361622,2,84
38572,E01007705,-1.37929,53.408249,1,57
38573,E01007720,-1.27435,53.466445,2,78
38574,E01007701,-1.347074,53.3901,2,17
38575,E01007772,-1.307871,53.470869,1,53
38576,E01007696,-1.391002,53.493973,2,30
38577,E01007676,-1.361374,53.409234,1,4
38578,E01007714,-1.349417,53.433709,1,23
38579,E01007701,-1.359482,53.394931,2,2
38580,E01007670,-1.288616,53.360911,2,77
38581,E01007676,-1.367405,53.408277,1,73
38582,E01007779,-1.36547,53.477661,2,6
38583,E01007734,-1.329032,53.428203,1,55
38584,E01007724,-1.307153,53.422415,1,1
38585,E01007670,-1.284552,53.361336,2,16
38586,E01007666,-1.278376,53.379996,2,57
38587,E01007706,-1.352667,53.39813,2,69
38588,E01007820,-1.335134,53.509765,1,46
38589,E01007678,-1.34941,53.404585,2,70
38590,E01007680,-1.346968,53.426504,1,37
38591,E01007717,-1.381161,53.434776,1,20
38592,E01007738,-1.321802,53.43805,1,67
38593,E01007685,-1.255809,53.424083,1,19
38594,E01007757,-1.196023,53.426303,1,49
38595,E01007815,-1.263361,53.396354,2,9
38596,E01007814,-1.328354,53.404378,1,50
38597,E01007714,-1.361372,53.429459,1,33
38598,E01007676,-1.376701,53.420731,1,18
38599,E01007680,-1.349514,53.427327,1,19
38600,E01007814,-1.328364,53.403749,1,3
38601,E01007720,-1.274198,53.466534,2,83
38602,E01007752,-1.238862,53.336514,2,62
38603,E01007714,-1.358167,53.432408,1,58
38604,E01007678,-1.344738,53.405188,1,39
38605,E01007814,-1.289711,53.403525,2,35
38606,E01007819,-1.367609,53.495919,2,42
38607,E01007714,-1.353848,53.429328,1,55
38608,E01007706,-1.360813,53.396466,2,76
38609,E01007762,-1.208399,53.424408,1,43
38610,E01007815,-1.281944,53.391344,2,81
38611,E01007721,-1.311617,53.444194,1,16
38612,E01007690,-1.305691,53.419799,1,18
38613,E01007718,-1.397392,53.42596,1,25
38614,E01007751,-1.282322,53.315209,2,40
38615,E01007790,-1.20432,53.368829,1,68
38616,E01007751,-1.281981,53.326533,2,23
38617,E01007753,-1.25961,53.317857,2,80
38618,E01007731,-1.378433,53.456695,1,35
38619,E01007696,-1.402297,53.483963,2,43
38620,E01007734,-1.329032,53.428203,1,76
38621,E01007804,-1.400884,53.445214,1,1
38622,E01007785,-1.20454,53.365055,1,17
38623,E01008113,-1.480526,53.359204,1,8
38624,E01008052,-1.496279,53.361249,1,36
38625,E01007852,-1.416141,53.419582,1,51
38626,E01008157,-1.492377,53.398806,1,7
38627,E01008002,-1.431305,53.354395,1,72
38628,E01008003,-1.428537,53.359146,1,7
38629,E01007850,-1.424433,53.429509,1,51
38630,E01007992,-1.508384,53.406244,1,13
38631,E01007880,-1.463607,53.378365,1,53
38632,E01008108,-1.469928,53.365629,1,55
38633,E01008047,-1.501614,53.367654,1,82
38634,E01008021,-1.369777,53.329187,1,79
38635,E01007869,-1.462102,53.402359,1,39
38636,E01007962,-1.50818,53.38476,1,66
38637,E01008094,-1.478392,53.410881,1,71
38638,E01008005,-1.425161,53.353197,1,46
38639,E01007884,-1.454801,53.385157,1,34
38640,E01008098,-1.430753,53.362033,1,23
38641,E01007980,-1.467199,53.35555,1,56
38642,E01007834,-1.481976,53.338805,1,14
38643,E01007867,-1.500444,53.377716,1,16
38644,E01008013,-1.428206,53.361482,1,80
38645,E01008047,-1.4992,53.368453,1,49
38646,E01008070,-1.470584,53.385498,1,72
38647,E01008037,-1.354566,53.34214,1,27
38648,E01008065,-1.485569,53.389608,1,68
38649,E01008108,-1.472277,53.370134,1,80
38650,E01008052,-1.486355,53.361836,1,37
38651,E01007915,-1.519433,53.319996,1,18
38652,E01007908,-1.40012,53.381839,1,66
38653,E01007876,-1.434114,53.391892,1,9
38654,E01007863,-1.50206,53.368105,1,28
38655,E01008017,-1.415691,53.375534,1,2
38656,E01007879,-1.455479,53.379138,1,64
38657,E01007902,-1.409495,53.388807,1,42
38658,E01007836,-1.417793,53.342645,1,35
38659,E01008071,-1.473959,53.38003,1,30
38660,E01008092,-1.489334,53.414254,1,35
38661,E01008109,-1.475766,53.367543,1,1
38662,E01007941,-1.464693,53.411629,1,79
38663,E01008091,-1.497819,53.409166,1,50
38664,E01008065,-1.486018,53.38979,1,62
38665,E01007944,-1.448173,53.409397,1,45
38666,E01007876,-1.464707,53.38655,1,7
38667,E01007860,-1.497636,53.37366,1,67
38668,E01007849,-1.443009,53.424654,1,37
38669,E01008079,-1.462705,53.33054,2,49
38670,E01008071,-1.481326,53.379972,1,27
38671,E01007913,-1.4074,53.409741,1,83
38672,E01008068,-1.488052,53.383237,1,6
38673,E01008082,-1.465513,53.322193,1,83
38674,E01007995,-1.507385,53.401566,1,11
38675,E01008125,-1.48473,53.434189,1,52
38676,E01008144,-1.568688,53.482072,2,12
38677,E01008052,-1.486354,53.361926,1,10
38678,E01008070,-1.479287,53.386884,1,18
38679,E01008019,-1.344217,53.331386,2,65
38680,E01007976,-1.463397,53.359218,1,24
38681,E01007876,-1.46366,53.386096,1,12
38682,E01008112,-1.474331,53.362053,1,22
38683,E01007836,-1.419146,53.342561,1,59
38684,E01008093,-1.496067,53.404664,1,16
38685,E01007854,-1.422848,53.413232,1,14
38686,E01007943,-1.464843,53.41163,1,13
38687,E01007885,-1.448002,53.387733,1,83
38688,E01007946,-1.46762,53.418204,1,20
38689,E01007945,-1.469179,53.413806,1,25
38690,E01007948,-1.455565,53.419588,1,78
38691,E01007843,-1.417432,53.347137,1,61
38692,E01007944,-1.446817,53.40957,1,24
38693,E01008055,-1.444644,53.437785,1,45
38694,E01008114,-1.477744,53.377799,1,2
38695,E01007854,-1.418808,53.411594,1,72
38696,E01007865,-1.527311,53.367848,1,73
38697,E01008070,-1.46887,53.378209,1,60
38698,E01007884,-1.464,53.382952,1,3
38699,E01008013,-1.427901,53.36175,1,13
38700,E01007869,-1.459531,53.403426,1,39
38701,E01008000,-1.421779,53.358934,1,39
38702,E01008109,-1.475767,53.367453,1,11
38703,E01008144,-1.590993,53.481881,1,75
38704,E01007965,-1.368091,53.361988,1,10
38705,E01008039,-1.344914,53.334896,1,11
38706,E01008158,-1.547579,53.384017,2,24
38707,E01008070,-1.476863,53.388402,1,46
38708,E01008110,-1.468438,53.376679,1,56
38709,E01008079,-1.474019,53.326366,2,14
38710,E01007989,-1.504273,53.410452,1,61
38711,E01008152,-1.52252,53.393088,1,61
38712,E01007854,-1.423297,53.413414,1,20
38713,E01007870,-1.468318,53.398432,1,25
38714,E01007956,-1.576438,53.324167,2,7
38715,E01007876,-1.440199,53.398034,1,74
38716,E01007864,-1.492568,53.370043,1,32
38717,E01007876,-1.444708,53.398234,1,71
38718,E01007876,-1.425952,53.406146,1,48
38719,E01008070,-1.467159,53.382786,1,69
38720,E01007876,-1.428843,53.392497,1,36
38721,E01007823,-1.484523,53.326861,1,43
38722,E01007876,-1.475745,53.3937,1,48
38723,E01007972,-1.359313,53.366166,1,66
38724,E01007913,-1.401006,53.415102,1,76
38725,E01007932,-1.501909,53.342396,1,33
38726,E01007945,-1.47295,53.413014,1,71
38727,E01007902,-1.409218,53.387098,1,37
38728,E01007875,-1.462346,53.394899,1,82
38729,E01008129,-1.604415,53.38341,2,16
38730,E01007884,-1.4628,53.382766,1,84
38731,E01007992,-1.508814,53.408043,1,68
38732,E01008067,-1.492542,53.384874,1,71
38733,E01007935,-1.51005,53.365891,1,13
38734,E01007936,-1.50812,53.363905,1,6
38735,E01008117,-1.480097,53.431473,1,6
38736,E01008070,-1.480587,53.391295,1,53
38737,E01007884,-1.459193,53.38266,1,41
38738,E01008118,-1.47927,53.425267,1,72
38739,E01008099,-1.464476,53.369021,1,47
38740,E01007887,-1.480331,53.461676,1,69
38741,E01008072,-1.486429,53.393118,1,41
38742,E01008101,-1.453302,53.36133,1,55
38743,E01008094,-1.474155,53.41293,1,77
38744,E01008014,-1.412195,53.378393,1,59
38745,E01008080,-1.476266,53.326735,1,82
38746,E01008106,-1.482011,53.373053,1,62
38747,E01007969,-1.359702,53.360235,1,16
38748,E01008020,-1.356216,53.33235,1,16
38749,E01007904,-1.412976,53.398083,1,41
38750,E01007906,-1.416436,53.387043,1,15
38751,E01008070,-1.479701,53.389942,1,49
38752,E01008070,-1.467281,53.385124,1,64
38753,E01008071,-1.4717,53.380379,1,23
38754,E01007848,-1.436002,53.419677,1,56
38755,E01008108,-1.472642,53.364922,1,41
38756,E01007877,-1.446389,53.40777,1,8
38757,E01008135,-1.44461,53.451897,2,3
38758,E01007864,-1.492567,53.370132,1,30
38759,E01007876,-1.427773,53.404986,1,23
38760,E01008017,-1.420929,53.377267,1,3
38761,E01008070,-1.466286,53.380535,1,11
38762,E01007884,-1.459029,53.383738,1,20
38763,E01008079,-1.473565,53.326634,2,66
38764,E01008061,-1.457564,53.428047,1,60
38765,E01007876,-1.460772,53.3886,1,48
38766,E01008071,-1.473664,53.379579,1,25
38767,E01007913,-1.39925,53.411588,1,33
38768,E01007879,-1.452092,53.373639,1,33
38769,E01008110,-1.46859,53.37659,1,52
38770,E01007872,-1.457263,53.404405,1,45
38771,E01008071,-1.475903,53.380847,1,20
38772,E01007872,-1.456506,53.404761,1,65
38773,E01008091,-1.503662,53.411258,1,78
38774,E01007974,-1.354353,53.366229,1,52
38775,E01007885,-1.448644,53.38459,1,49
38776,E01008110,-1.461539,53.37548,1,9
38777,E01008128,-1.539635,53.43747,2,53
38778,E01007866,-1.485229,53.380438,1,40
38779,E01007894,-1.46493,53.464664,1,26
38780,E01008017,-1.41585,53.374905,1,28
38781,E01008068,-1.484606,53.382233,1,79
38782,E01008135,-1.465907,53.446781,1,81
38783,E01007876,-1.446679,53.396985,1,47
38784,E01007942,-1.452092,53.408785,1,61
38785,E01008089,-1.501669,53.414486,1,47
38786,E01007926,-1.534989,53.339024,2,71
38787,E01007854,-1.418658,53.411594,1,71
38788,E01008066,-1.497031,53.386691,1,27
38789,E01007913,-1.413003,53.407072,1,43
38790,E01008068,-1.484756,53.382234,1,17
38791,E01007972,-1.371942,53.365783,1,4
38792,E01007903,-1.397171,53.409689,1,23
38793,E01007933,-1.519211,53.33977,1,37
38794,E01008109,-1.473445,53.372926,1,37
38795,E01007852,-1.421698,53.420328,1,34
38796,E01007879,-1.453101,53.377059,1,70
38797,E01007884,-1.459294,53.386526,1,59
38798,E01007876,-1.458613,53.392815,1,3
38799,E01007875,-1.461899,53.394628,1,75
38800,E01008110,-1.464965,53.377922,1,33
38801,E01008070,-1.469292,53.380548,1,40
38802,E01008016,-1.421362,53.378618,1,24
38803,E01007913,-1.417459,53.411228,1,12
38804,E01007868,-1.502255,53.377095,1,57
38805,E01007876,-1.46062,53.388689,1,59
38806,E01008007,-1.43538,53.34165,1,5
38807,E01007881,-1.440143,53.36792,1,68
38808,E01007826,-1.488118,53.327506,1,29
38809,E01008106,-1.483085,53.37126,1,37
38810,E01008110,-1.463792,53.37558,1,24
38811,E01007951,-1.511837,53.38055,1,2
38812,E01007852,-1.416383,53.423897,1,23
38813,E01007866,-1.484319,53.381064,1,47
38814,E01007968,-1.377752,53.358982,1,36
38815,E01007993,-1.515925,53.404477,1,56
38816,E01007880,-1.462003,53.374403,1,61
38817,E01008044,-1.508067,53.355456,1,62
38818,E01008098,-1.434478,53.364388,1,44
38819,E01008110,-1.470389,53.376958,1,58
38820,E01007699,-1.382565,53.389839,2,8
38821,E01007929,-1.488741,53.35079,1,71
38822,E01007907,-1.410313,53.384047,1,58
38823,E01008042,-1.487433,53.359593,1,7
38824,E01007907,-1.409546,53.385122,1,35
38825,E01008071,-1.471997,53.38065,1,50
38826,E01007908,-1.401611,53.382745,1,57
38827,E01007876,-1.43441,53.392253,1,11
38828,E01008141,-1.494328,53.437197,1,14
38829,E01008105,-1.480427,53.367384,1,1
38830,E01008108,-1.472641,53.365012,1,66
38831,E01008112,-1.478686,53.362252,1,31
38832,E01007852,-1.417746,53.423275,1,54
38833,E01008072,-1.481931,53.39202,1,22
38834,E01008098,-1.432392,53.36303,1,25
38835,E01007913,-1.406335,53.410634,1,11
38836,E01008024,-1.362455,53.336878,1,7
38837,E01007424,-1.475593,53.479453,2,58
38838,E01007873,-1.447055,53.40283,1,64
38839,E01007924,-1.528801,53.31455,1,51
38840,E01007870,-1.462708,53.402002,1,82
38841,E01008007,-1.439152,53.34032,1,73
38842,E01008070,-1.471947,53.384695,1,58
38843,E01007885,-1.445952,53.383498,1,1
38844,E01008072,-1.490256,53.387471,1,44
38845,E01008137,-1.479226,53.441177,1,9
38846,E01007913,-1.402992,53.412955,1,9
38847,E01008109,-1.472546,53.372742,1,34
38848,E01007889,-1.473635,53.46722,1,54
38849,E01007904,-1.419824,53.40324,1,12
38850,E01008157,-1.488965,53.394836,1,79
38851,E01008158,-1.556914,53.382703,2,46
